transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
9308c4fb-8b79-449f,92c6415b-5282-4b7b,2023-06-02 20:26:52,3181.04,USD,payment,online,Temu,Health & Beauty,United States,Dallas,False
99d5d616-835a-4ab5,e8193dab-5008-45ff,2023-10-08 00:58:09,880.44,INR,deposit,in-branch,eBay,Home & Garden,India,Lucknow,False
99012f46-7332-4b6c,3a7bd6e4-ab48-45f1,2024-01-17 21:34:37,5415.6,GBP,withdrawal,in-branch,Lazada,Home & Garden,United Kingdom,Sheffield,False
91baef65-7a92-40dd,011a493b-be9d-48ca,2023-04-11 00:01:43,2481.11,QAR,payment,mail,Zalando,Sports & Outdoors,Qatar,Al Rayyan,False
b5ca639e-f31e-4276,038e6efa-8f14-4d4d,2023-03-28 12:55:25,6608.4,AED,refund,telephone,Allegro,Electronics,UAE,Al Ain,False
aa94d1b4-8510-4a03,0d030010-9373-4743,2023-07-16 04:27:39,6253.96,INR,withdrawal,telephone,eBay,Electronics,India,Ahmedabad,False
3d7f0989-e18d-4e18,c6596ad1-e281-4761,2023-04-15 14:53:20,6636.89,QAR,refund,mobile,Zalando,Fashion,Qatar,Al Rayyan,False
215bbfc7-fcd9-4861,3132b343-e960-42e3,2023-10-15 17:53:32,7020.82,AED,withdrawal,mail,Mediamarkt,Health & Beauty,UAE,Al Ain,False
70e1e873-6ff6-4bb4,5ff0a759-a87a-496b,2022-09-25 04:32:36,5123.47,USD,purchase,online,Temu,Sports & Outdoors,United States,Seattle,False
4cb1733e-441e-4545,565cd1b3-2455-4a13,2024-04-05 17:28:07,1628.61,USD,payment,mail,Saturn,Fashion,United States,San Francisco,False
2f182525-ece6-4e1f,dcbc9040-7118-4b32,2023-08-18 20:10:46,8470.62,INR,transfer,telephone,Allegro,Fashion,India,Pune,False
e69c618a-987e-47a0,f87bcbd2-19c5-4aa8,2023-07-30 23:15:35,454.84,AED,transfer,ATM,Temu,Fashion,UAE,Sharjah,False
6d7c276c-8d9c-4490,9a61af3b-7ab3-4eaf,2023-11-28 09:24:06,3538.85,GBP,purchase,in-branch,Lazada,Electronics,United Kingdom,Edinburgh,False
cc6e319d-f050-48d4,f67a2e41-afad-4004,2023-08-29 14:40:02,6298.5,QAR,payment,telephone,Temu,Fashion,Qatar,Doha,False
2e0c9832-92d4-4b75,c1908d9a-6ee8-44dc,2023-02-05 18:21:12,9093.62,USD,transfer,in-branch,Rakuten,Health & Beauty,United States,Seattle,False
ced4965e-e245-4bf8,c4c175cc-00ac-411b,2023-04-06 23:14:06,8182.22,EUR,withdrawal,mail,Saturn,Home & Garden,Germany,Nuremberg,False
ef536874-771e-4df6,150be8b4-f589-4082,2023-12-10 03:46:46,6343.48,JPY,purchase,telephone,Target,Sports & Outdoors,Japan,Tokyo,False
9a3371cf-6d97-46db,ccc227ed-8491-42c8,2024-04-26 15:09:51,9891.36,QAR,purchase,online,Saturn,Sports & Outdoors,Qatar,Al Khor,False
c568bdd0-3eb4-485e,fce3eed7-8e82-49d7,2023-05-17 20:44:35,1400.99,QAR,deposit,mail,eBay,Fashion,Qatar,Al Rayyan,False
c8199da3-7ff3-4eaf,802d086f-b861-4ae4,2023-06-10 01:25:41,7101.35,QAR,withdrawal,mobile,Allegro,Sports & Outdoors,Qatar,Al Wakrah,False
486ff4f4-a747-4ec5,262dd990-4349-4ed5,2023-10-12 23:16:21,6194.21,EUR,withdrawal,in-branch,Zalando,Sports & Outdoors,Germany,Leipzig,True
442a51fb-0abd-4b47,816cffee-8e4c-4637,2023-06-01 06:54:29,8463.37,INR,deposit,mail,Lazada,Electronics,India,Pune,True
f20a1a54-1fa6-4144,4e829b9c-364a-471a,2024-06-11 00:38:01,8124.17,QAR,deposit,telephone,Lazada,Home & Garden,Qatar,Al Khor,False
469bcf04-7ba8-4b37,20c64e70-d593-4515,2023-02-04 10:31:13,8832.82,USD,deposit,mobile,eBay,Electronics,United States,Seattle,False
3c3db332-d742-4c5f,36bd9b24-d6ce-448d,2024-07-07 07:43:43,8711.03,USD,withdrawal,telephone,Saturn,Fashion,United States,San Francisco,False
23ea2c9e-1c24-4292,46ce71c2-baaa-4ee9,2023-10-19 04:52:59,6726.45,USD,payment,mail,Zalando,Fashion,United States,Seattle,False
b1a82d9d-ad51-4bd6,76e1eb26-ced4-4abb,2024-02-22 06:25:14,564.44,EUR,purchase,mobile,Lazada,Electronics,Germany,Dresden,False
c3c8d663-3e7f-4a98,ad2a53c9-dff1-45d0,2023-02-27 15:39:03,5124.47,INR,refund,telephone,Lazada,Sports & Outdoors,India,Jaipur,True
f2c66666-7e4f-471e,3636a6cc-e8fd-4e30,2023-11-22 10:12:34,429.47,INR,purchase,mail,BigBasket,Electronics,India,Lucknow,False
0ce6400d-fd46-459d,70054937-ae0c-4f77,2023-09-17 00:43:44,9014.77,QAR,transfer,online,Temu,Fashion,Qatar,Doha,False
91893a9f-806c-4464,085c1deb-5540-451f,2024-04-06 00:03:00,3103.91,QAR,refund,in-branch,Saturn,Health & Beauty,Qatar,Doha,False
436a8d3a-0ec0-4440,89d58a09-6394-4b4c,2023-02-18 09:35:37,6735.8,USD,payment,ATM,Saturn,Health & Beauty,United States,Miami,False
08b42458-f5c5-48ae,0bebe972-2487-4b40,2022-12-13 06:24:42,1301.36,USD,payment,mobile,Uniqlo,Fashion,United States,Seattle,True
d9bfd1b8-a4f8-4e03,9e3cbf41-255d-41d5,2022-10-02 15:19:18,2641.18,JPY,purchase,ATM,Saturn,Fashion,Japan,Sapporo,False
d05ace96-8011-47dd,b1a1f60e-7caf-48dd,2024-05-27 13:04:58,4854.86,QAR,payment,mail,BigBasket,Sports & Outdoors,Qatar,Doha,False
2fe6ac4a-a02e-46f2,933ee882-3c89-4a57,2023-08-10 14:46:15,4134.98,GBP,withdrawal,online,ASOS,Health & Beauty,United Kingdom,Cardiff,False
4524d662-bece-4377,47f5592a-3a78-4081,2023-05-25 16:57:56,2447.2,QAR,payment,online,Uniqlo,Sports & Outdoors,Qatar,Umm Salal,False
ccf85f7e-98d0-4c4b,2ec3d63b-14f7-458a,2024-05-08 05:13:35,8617.7,QAR,deposit,telephone,Saturn,Health & Beauty,Qatar,Al Khor,False
20a1ffc4-5416-490e,179d751d-a8ec-4e21,2024-08-10 22:58:35,7553.09,GBP,purchase,mail,Zalando,Electronics,United Kingdom,Sheffield,False
40d43ec3-43a2-43c3,a46a30a9-4df9-462a,2022-10-08 05:18:25,851.91,EUR,deposit,mobile,Uniqlo,Sports & Outdoors,Germany,Stuttgart,False
b107cf01-48ef-43c5,103815a3-dc25-45a4,2023-10-20 13:52:26,7985.7,JPY,payment,mail,Allegro,Fashion,Japan,Osaka,False
2c1e8078-cce2-4057,9bdf7af1-7597-4706,2023-05-25 23:33:03,4982.59,EUR,deposit,mail,Mediamarkt,Sports & Outdoors,Germany,Dresden,False
d94c98d8-045f-42f0,2b3507ae-c86c-4d35,2023-05-27 08:09:38,7604.9,JPY,purchase,mobile,BigBasket,Home & Garden,Japan,Nagoya,False
bfec398a-33cf-46f8,8572c458-7212-4d90,2024-08-13 13:02:15,1290.62,INR,purchase,mail,Zalando,Health & Beauty,India,Pune,False
f1927aa3-78d5-416f,e69fe279-311d-4fe1,2024-06-09 07:34:06,7873.16,JPY,payment,ATM,Allegro,Electronics,Japan,Fukuoka,False
71f86e61-04b7-4f76,d256e488-4c7e-4c94,2023-01-13 10:31:22,1667.59,EUR,payment,online,Temu,Electronics,Germany,Leipzig,False
1a4f9ea7-3eec-48ae,4a4fab7c-d1c3-4d12,2023-03-12 18:35:48,6509.06,GBP,deposit,in-branch,Saturn,Electronics,United Kingdom,Cardiff,True
a36e2d10-8983-4e07,1d8001b6-2ddf-4007,2023-04-07 21:37:55,8897.65,EUR,payment,ATM,Temu,Home & Garden,Germany,Dresden,True
2a5aefd3-0084-4730,eb6f568b-19d7-4905,2024-08-02 00:28:10,6528.03,USD,payment,online,BigBasket,Fashion,United States,Dallas,False
fcaf799f-4a30-4d87,533e1f81-07c9-40ed,2023-02-15 08:49:57,3500.1,EUR,withdrawal,online,BigBasket,Fashion,Germany,Stuttgart,False
02ebd7ea-ac15-40d8,2c081cdc-2758-40c6,2023-06-06 01:11:04,7052.85,INR,withdrawal,ATM,Allegro,Health & Beauty,India,Jaipur,False
39b40324-000c-4022,80f0d97c-0ca9-4818,2024-07-23 00:51:06,707.53,GBP,payment,ATM,BigBasket,Electronics,United Kingdom,Leeds,False
d53bf564-9487-423a,981416b5-ea7e-4239,2023-12-07 20:06:27,8470.67,EUR,withdrawal,telephone,BigBasket,Electronics,Germany,Nuremberg,False
de1f39a0-b3f6-4bef,e7a1ba69-5aa4-42b5,2023-12-11 06:15:10,6064.22,USD,payment,mail,Temu,Fashion,United States,San Francisco,False
ac7c35a7-3a3a-4c52,50247e05-ebd9-4a5e,2023-12-21 16:17:09,4738.47,EUR,transfer,mail,BigBasket,Sports & Outdoors,Germany,Nuremberg,False
c32ac571-b9dd-4486,180202dd-73d0-46ab,2023-11-16 02:11:33,6894.48,EUR,transfer,mail,Mediamarkt,Fashion,Germany,Stuttgart,False
a1947d9e-e7a7-43fd,c87fd80a-f243-4577,2023-09-02 17:22:51,1986.77,AED,transfer,telephone,Mediamarkt,Health & Beauty,UAE,Dubai,False
8a4b6905-e825-4864,342d69d2-2b17-43cb,2023-06-08 20:50:35,4903.1,AED,withdrawal,mobile,Target,Home & Garden,UAE,Abu Dhabi,False
0bc04c3f-942c-45ba,b2da8cdd-21f3-4fb4,2022-10-10 16:44:15,7628.33,JPY,deposit,mail,Lazada,Home & Garden,Japan,Tokyo,False
3d09f150-4357-423c,5d518273-0b97-4d24,2023-03-28 04:22:26,1132.63,AED,refund,in-branch,Allegro,Electronics,UAE,Sharjah,False
69d74016-68c2-4cc6,968ec53a-26c5-4e8e,2024-06-12 06:51:50,5526.53,USD,transfer,mail,Saturn,Electronics,United States,Miami,False
06a0ea5c-05f9-43a0,51e2fe90-0133-432a,2024-06-08 19:23:18,4650.98,GBP,deposit,mobile,Temu,Fashion,United Kingdom,Sheffield,False
1443ebac-69f7-4c96,f93b1b71-77b5-457b,2024-07-28 12:15:30,1637.83,EUR,transfer,online,Saturn,Home & Garden,Germany,Dresden,False
842d4743-afe4-4adc,4bcce9f4-b7e5-44d5,2023-01-22 14:12:02,3998.91,JPY,withdrawal,mail,Uniqlo,Health & Beauty,Japan,Fukuoka,False
4688720a-2556-4c08,e9fd0dcf-5228-4fbd,2024-03-02 10:03:07,4636.77,EUR,withdrawal,online,Temu,Health & Beauty,Germany,Leipzig,False
ac2e053e-2db5-4bb7,c0a3d4b1-171f-4d9f,2023-10-22 19:05:41,4036.72,USD,deposit,online,eBay,Health & Beauty,United States,Boston,True
d343f0ce-231f-4736,d8b5c9d3-cba9-449f,2024-08-10 04:59:47,503.12,QAR,transfer,telephone,Lazada,Electronics,Qatar,Al Rayyan,False
13e5f3a7-1add-45af,e4143c40-fbfb-4c01,2024-04-14 14:13:04,2143.27,AED,purchase,mail,ASOS,Home & Garden,UAE,Dubai,False
6b43a3ce-c9a9-4459,97d8cefb-aef8-4423,2022-12-06 11:23:11,6147.65,EUR,refund,online,ASOS,Sports & Outdoors,Germany,Dresden,False
32195d34-e239-4bed,031da7b4-beba-4f3f,2023-09-19 03:55:52,8189.35,JPY,withdrawal,online,BigBasket,Home & Garden,Japan,Nagoya,False
ac43773d-fdb9-4020,a46a30a9-4df9-462a,2023-08-26 07:29:25,4915.55,EUR,deposit,mobile,Saturn,Sports & Outdoors,Germany,Nuremberg,True
9740c691-b350-461d,b4a06f8e-23e2-43e3,2024-02-21 08:52:38,9144.69,JPY,purchase,ATM,eBay,Sports & Outdoors,Japan,Fukuoka,False
bc1da9c0-5a49-4141,ed30e367-12da-4691,2024-05-12 05:29:33,4448.21,AED,deposit,mail,Allegro,Health & Beauty,UAE,Dubai,True
79549ae7-8087-4d27,e07bc90c-19a8-49a9,2024-04-25 19:27:49,5928.6,JPY,withdrawal,mail,ASOS,Sports & Outdoors,Japan,Osaka,False
5ed98e43-1f01-403e,fce3eed7-8e82-49d7,2023-06-14 10:31:06,6561.52,QAR,purchase,ATM,Uniqlo,Health & Beauty,Qatar,Al Khor,False
7e5ee69e-8e1c-4954,7e644fa4-0275-4d98,2023-12-19 06:38:32,1424.87,AED,purchase,online,Target,Health & Beauty,UAE,Dubai,False
c0a97a33-f79a-43cc,2f304d0e-ff4c-45b4,2022-09-29 00:25:29,556.44,QAR,transfer,telephone,Rakuten,Home & Garden,Qatar,Al Wakrah,False
3d12931d-72d3-414e,9369340d-f7c9-40f1,2023-03-06 03:58:00,2083.03,AED,withdrawal,online,ASOS,Home & Garden,UAE,Ajman,False
b2e1a0fc-69ee-409e,8f1e8910-8407-4e0a,2022-09-24 14:48:04,1022.28,EUR,deposit,mail,Zalando,Fashion,Germany,Stuttgart,False
bccac6cd-11be-4ed4,91170dc6-4977-4a2b,2024-02-04 08:07:56,1716.57,AED,purchase,online,Mediamarkt,Home & Garden,UAE,Dubai,False
475b1b23-9114-4f62,8ecf81a6-2873-4229,2023-05-21 20:57:51,5758.93,INR,refund,ATM,Uniqlo,Fashion,India,Pune,False
77e1bf78-f84b-4163,5c1a4531-6992-42e0,2023-01-13 15:25:48,422.97,EUR,refund,telephone,Mediamarkt,Home & Garden,Germany,Nuremberg,False
b6f253ce-3c8e-4775,ef7e6be1-bb5d-4e2d,2023-08-13 18:00:16,867.22,GBP,transfer,mobile,Mediamarkt,Home & Garden,United Kingdom,Leeds,False
93f69785-acaa-416e,60f2e826-fbd3-41b7,2023-11-05 23:13:08,159.64,INR,refund,in-branch,Target,Health & Beauty,India,Ahmedabad,False
23b6825e-a1b2-4df7,b99e541d-94e7-4750,2024-06-28 15:14:20,8200.88,GBP,deposit,online,Uniqlo,Home & Garden,United Kingdom,Leeds,False
4b30acb6-7f7b-4023,2d932cfb-8346-41b6,2023-09-07 00:39:00,873.55,USD,payment,online,Target,Home & Garden,United States,Seattle,False
42f8459d-c45e-4fef,d1f73f89-3712-4bf3,2022-12-26 08:32:03,1387.54,QAR,deposit,mobile,Zalando,Home & Garden,Qatar,Umm Salal,False
c5a22d91-2210-451a,6dda8d13-2332-4830,2023-11-03 20:25:08,7780.18,USD,transfer,mobile,BigBasket,Fashion,United States,Seattle,False
cc7f3dcd-bd8b-4f15,6097db27-6d75-4a62,2023-12-25 07:35:47,241.8,INR,payment,telephone,Zalando,Fashion,India,Kolkata,False
d0cd13f1-e6a3-4c7d,26435f05-b606-4236,2022-12-18 09:23:41,9263.57,INR,refund,mobile,Rakuten,Home & Garden,India,Jaipur,False
bddb395d-6912-4b9d,d1f819f1-eb2e-4333,2023-10-25 19:17:18,8504.78,INR,withdrawal,online,eBay,Home & Garden,India,Kolkata,False
2e20f817-dea2-4177,a5c9d413-56b2-43bc,2023-10-17 16:04:26,2039.39,JPY,purchase,telephone,Saturn,Sports & Outdoors,Japan,Nagoya,False
41edd2c9-a410-42f9,ec17411f-6b9b-4ff3,2023-12-03 00:52:00,5596.98,EUR,withdrawal,mail,Zalando,Home & Garden,Germany,Düsseldorf,False
6de9533c-05fb-4969,925f8cb0-8be3-4c04,2024-06-13 12:20:30,5407.5,GBP,refund,mail,Lazada,Health & Beauty,United Kingdom,Sheffield,False
48b943f9-a112-46be,53b14f0a-468a-46ae,2023-04-12 18:35:57,2362.13,INR,refund,mobile,Zalando,Home & Garden,India,Pune,False
ed89c2a4-2f14-4136,47c20501-249b-4a8a,2023-10-24 22:45:03,2300.9,AED,withdrawal,telephone,Uniqlo,Fashion,UAE,Dubai,False
c004eafe-89fd-4c27,d4ed0cb5-21d4-40f8,2023-04-17 16:50:44,795.65,INR,deposit,mobile,Saturn,Home & Garden,India,Jaipur,True
c97fbcdf-97d7-4fba,51c4a125-d34c-4634,2023-07-06 00:25:36,2835.08,INR,purchase,telephone,Saturn,Home & Garden,India,Lucknow,False
7d9f1cf7-d6fa-4c0e,b847f5fd-6575-49b1,2023-12-25 12:51:35,3082.89,INR,transfer,online,Allegro,Sports & Outdoors,India,Lucknow,False
b2fba9e0-dcea-4307,ffe419ba-48c9-4b96,2024-07-11 18:39:24,2035.47,GBP,purchase,mail,Uniqlo,Health & Beauty,United Kingdom,Edinburgh,False
aa64c0a2-4509-4187,63a2be16-4fdd-4743,2023-02-12 02:48:15,1957.83,AED,withdrawal,mail,Saturn,Home & Garden,UAE,Al Ain,False
83966ad5-fc89-45f3,a1775a63-0784-47a5,2022-10-06 16:06:04,4364.28,QAR,payment,mobile,Lazada,Sports & Outdoors,Qatar,Al Khor,False
9e7793dc-d97b-4dfe,a9625aa0-4900-419c,2022-11-06 19:21:01,5592.66,AED,purchase,mobile,Target,Sports & Outdoors,UAE,Dubai,False
1ae1013e-2fd7-403c,5e7fe11b-b030-4146,2023-09-30 03:43:56,6480.2,INR,transfer,ATM,ASOS,Electronics,India,Lucknow,False
1f4c7e1a-a0b3-4fe6,9b4acc2b-91ba-45d3,2023-11-12 18:33:18,896.12,JPY,transfer,ATM,Saturn,Fashion,Japan,Osaka,False
7750ddd7-53d4-4a1d,5b1bf14b-f901-4563,2024-01-13 09:37:20,4895.53,GBP,purchase,telephone,Temu,Sports & Outdoors,United Kingdom,Sheffield,False
baf08769-0ebf-4b4f,a9c3a3f2-c2a4-45a6,2023-04-23 16:11:49,8267.3,EUR,withdrawal,telephone,Rakuten,Health & Beauty,Germany,Düsseldorf,False
e3f10697-7f8a-4fcd,4a4fab7c-d1c3-4d12,2023-08-25 17:55:19,7597.88,GBP,purchase,in-branch,Uniqlo,Home & Garden,United Kingdom,Leeds,False
c84416ea-0363-426c,a81bc72e-112d-4c26,2023-10-05 07:26:26,449.86,GBP,withdrawal,in-branch,eBay,Fashion,United Kingdom,Bristol,False
33060a27-7a6c-434a,4077aff9-6dd0-4704,2023-12-29 04:12:05,3929.95,USD,withdrawal,telephone,Target,Electronics,United States,San Francisco,False
0b796f5a-1af6-4121,dd423fcd-6bb2-4ef7,2023-04-08 15:17:10,7601.63,QAR,withdrawal,telephone,ASOS,Sports & Outdoors,Qatar,Al Rayyan,False
6acbd7f1-e680-488a,4ce44c40-4de1-4761,2024-06-20 04:57:48,2859.59,USD,refund,ATM,BigBasket,Home & Garden,United States,Seattle,False
e8ceaedf-a829-4b74,46ab2738-d484-40ae,2023-06-04 15:07:03,8989.82,EUR,withdrawal,mobile,Lazada,Sports & Outdoors,Germany,Stuttgart,False
ab4a1553-0051-4459,ce43a0f8-a102-42a5,2023-11-17 02:43:32,7412.35,INR,deposit,online,Uniqlo,Home & Garden,India,Kolkata,False
0061de71-6de6-4b89,4dd1e57f-b7af-41e8,2023-08-22 11:18:32,2742.78,USD,payment,telephone,BigBasket,Home & Garden,United States,Seattle,False
1ac25b5c-0047-498c,bcd30c05-ef44-4ba6,2024-05-13 07:38:23,1474.93,JPY,purchase,in-branch,Target,Health & Beauty,Japan,Sapporo,False
7cd03cf3-bb2a-48fd,534ac2f9-0114-4f04,2023-03-25 11:18:42,230.93,JPY,refund,telephone,Zalando,Health & Beauty,Japan,Tokyo,False
87f05f3b-2a8a-4c31,150be8b4-f589-4082,2022-11-07 04:13:04,9801.74,JPY,withdrawal,mobile,Rakuten,Home & Garden,Japan,Osaka,False
f5063c40-335e-4df7,17836dc9-7a6b-42c0,2023-01-19 08:05:12,3752.25,USD,refund,mail,Rakuten,Sports & Outdoors,United States,Seattle,False
4c8f17e6-7cc0-4a59,00ec82f1-4f67-4e51,2023-02-28 00:29:25,4656.45,GBP,purchase,ATM,Zalando,Health & Beauty,United Kingdom,Edinburgh,False
18d1643c-3396-41b1,bf6c50e6-4f7a-4f2e,2024-03-14 17:45:39,4999.27,USD,payment,online,Uniqlo,Fashion,United States,Boston,True
38baabb3-a849-412f,771b02b8-b9ba-49e8,2024-04-19 03:50:56,1437.95,INR,purchase,in-branch,Temu,Sports & Outdoors,India,Jaipur,False
40e3011f-ea87-40ca,a20119bc-6eb2-49d5,2024-06-07 17:12:55,5306.26,GBP,payment,telephone,Zalando,Sports & Outdoors,United Kingdom,Cardiff,False
542eca67-0348-4f4d,0b459cc6-89eb-4f9b,2022-12-14 08:58:37,619.84,EUR,purchase,in-branch,Allegro,Electronics,Germany,Düsseldorf,False
722e1d11-5900-4e68,56e5b049-63ed-46eb,2024-04-09 09:27:29,6544.18,USD,withdrawal,in-branch,Temu,Fashion,United States,San Francisco,False
af1f87f1-b203-4001,2ee25869-b828-4a14,2022-08-25 18:04:47,1208.39,JPY,transfer,online,Lazada,Electronics,Japan,Tokyo,False
3bbf9483-e58f-4c24,e5643378-eb44-412d,2024-06-12 15:47:05,8769.44,GBP,deposit,mail,eBay,Fashion,United Kingdom,Bristol,False
3dd3918b-48fe-4063,46327e40-898e-45de,2023-09-06 07:19:37,8603.51,EUR,payment,mobile,ASOS,Health & Beauty,Germany,Dresden,False
3abca92e-18f2-4051,d567ce76-7692-4444,2023-07-21 23:42:01,6371.01,INR,purchase,mobile,Allegro,Electronics,India,Ahmedabad,False
7126f59f-717f-43c6,c6596ad1-e281-4761,2024-03-15 16:37:44,6169.42,QAR,refund,mobile,Saturn,Health & Beauty,Qatar,Umm Salal,False
ac1fd769-f510-4579,6dad4047-8189-4eec,2023-05-27 08:40:20,6274.98,JPY,refund,telephone,BigBasket,Health & Beauty,Japan,Fukuoka,False
55f9c036-9088-4a1f,687c492e-cc8c-487f,2023-11-27 03:47:01,1764.05,AED,refund,in-branch,ASOS,Electronics,UAE,Sharjah,True
ce639cf6-6bb3-4590,dcbc9040-7118-4b32,2024-03-09 12:31:44,1735.64,INR,transfer,telephone,Rakuten,Electronics,India,Pune,False
258f1f7d-8a57-43b3,a46a30a9-4df9-462a,2023-02-23 11:28:04,6467.28,EUR,transfer,online,Mediamarkt,Sports & Outdoors,Germany,Dresden,False
fc44cca5-1a12-4a5e,92c6415b-5282-4b7b,2022-09-09 03:35:07,1469.55,USD,purchase,ATM,ASOS,Health & Beauty,United States,San Francisco,False
36fc3ab6-9c96-4c67,b2da8cdd-21f3-4fb4,2023-08-18 03:48:42,5073.73,JPY,purchase,in-branch,eBay,Health & Beauty,Japan,Nagoya,False
5285e580-a06f-4efe,f642b030-9728-4dec,2023-03-16 02:21:52,2653.27,AED,transfer,mobile,Zalando,Fashion,UAE,Abu Dhabi,True
bc9bdcfd-3747-40bf,b7f03cdb-d496-4377,2023-06-12 23:03:46,7778.85,EUR,transfer,ATM,Lazada,Home & Garden,Germany,Stuttgart,False
6f9e5b4a-47f1-45ee,486647ec-12ae-43f1,2023-06-07 14:10:23,1152.21,GBP,transfer,ATM,Lazada,Sports & Outdoors,United Kingdom,Bristol,False
94281635-de66-4de7,c6dc78fa-178a-4fcf,2023-12-24 23:24:11,5291.61,INR,refund,online,Saturn,Home & Garden,India,Ahmedabad,False
386d7062-cfaf-4e47,d7a4c105-3ac4-4b57,2024-02-04 21:08:18,2383.92,GBP,refund,telephone,ASOS,Fashion,United Kingdom,Cardiff,False
5b9528e7-00ee-462d,b7a5e763-eeba-4fb1,2022-09-11 23:44:02,2041.95,AED,payment,ATM,Lazada,Health & Beauty,UAE,Dubai,False
30032ba6-c0ab-426e,d1c2f380-fd10-4c2e,2022-10-04 00:29:33,7690.83,JPY,withdrawal,ATM,Uniqlo,Electronics,Japan,Sapporo,False
b5bcecbf-95bb-435f,48d9c5de-98f2-451f,2024-07-06 08:21:40,2085.98,EUR,deposit,mobile,Temu,Sports & Outdoors,Germany,Stuttgart,False
7c10aa4f-6f9d-4d02,23fd9597-667e-4ca3,2024-04-24 06:05:36,2672.04,USD,withdrawal,mail,Zalando,Sports & Outdoors,United States,San Francisco,False
4f478016-45be-40eb,05a19411-60ee-4536,2023-12-17 00:55:19,8515.08,QAR,withdrawal,mail,Saturn,Health & Beauty,Qatar,Al Wakrah,False
f48ce9f8-216b-4f18,2080e4be-8daa-49be,2024-01-04 07:51:55,6550.97,JPY,deposit,online,Uniqlo,Home & Garden,Japan,Tokyo,True
1ad563a7-4cb0-422e,f4b91d19-008d-4c08,2024-07-17 15:40:11,1043.58,QAR,refund,online,eBay,Sports & Outdoors,Qatar,Doha,False
11501ddc-4032-41f3,6f0e7a08-cb00-4d4e,2023-12-06 05:18:25,6277.25,GBP,withdrawal,mobile,BigBasket,Electronics,United Kingdom,Cardiff,False
0c94fcc2-99fe-4c5d,05a19411-60ee-4536,2023-06-29 03:20:28,3900.23,QAR,purchase,telephone,Allegro,Health & Beauty,Qatar,Al Khor,False
c36b73e6-5357-4ef6,3a7bd6e4-ab48-45f1,2022-10-05 19:09:38,6069.24,GBP,transfer,ATM,Zalando,Sports & Outdoors,United Kingdom,Sheffield,False
6945b4a3-6635-4617,4571f214-ce93-43b2,2023-09-11 20:51:26,1455.29,QAR,refund,online,Target,Sports & Outdoors,Qatar,Al Khor,False
b1ecd20c-3e46-4538,dda8878b-7512-478f,2022-08-27 03:47:25,648.17,EUR,transfer,mobile,Rakuten,Sports & Outdoors,Germany,Stuttgart,False
6c25ff46-3789-481b,ce7ca702-e8db-4f7d,2023-08-27 23:08:55,2982.82,AED,refund,mobile,Saturn,Health & Beauty,UAE,Dubai,False
0cc06d91-09e7-4991,64bd713e-0c43-4cf5,2023-01-01 20:13:13,418.16,JPY,withdrawal,in-branch,ASOS,Health & Beauty,Japan,Fukuoka,False
fdcc16bf-367b-4705,2b81d1e8-c53d-45f7,2024-04-01 06:04:50,922.73,QAR,transfer,mobile,Saturn,Health & Beauty,Qatar,Al Khor,False
a25b825c-12e2-4102,f844a415-c009-4403,2024-07-26 04:16:23,6773.11,INR,transfer,mail,Uniqlo,Home & Garden,India,Ahmedabad,False
c56bab44-6fd0-44cd,ee76b85d-2727-4344,2024-01-25 10:42:54,5776.77,JPY,deposit,mobile,Mediamarkt,Fashion,Japan,Sapporo,False
9b3eb2d9-fe5f-484b,a14c9594-cc0d-474a,2023-09-12 12:02:31,461.8,AED,payment,mail,Uniqlo,Home & Garden,UAE,Al Ain,False
689c46f3-0142-4d12,085c1deb-5540-451f,2024-06-10 17:41:10,7153.53,QAR,withdrawal,mail,ASOS,Home & Garden,Qatar,Al Wakrah,False
7d5b4941-edc2-484d,c5797230-1109-4949,2023-05-09 19:43:47,8692.93,AED,payment,in-branch,Uniqlo,Fashion,UAE,Al Ain,False
16594099-6064-45b4,e8cf0690-34e4-44ed,2023-04-07 18:58:49,651.87,QAR,deposit,mail,Lazada,Electronics,Qatar,Al Khor,False
8d40b296-5c5f-4680,6b037bae-3eaa-4c0b,2024-02-11 19:56:53,7309.53,AED,payment,mobile,Saturn,Health & Beauty,UAE,Ajman,False
9cd34e5d-7805-40c0,4571aca1-e563-4903,2023-02-16 08:33:17,3916.5,GBP,refund,online,Lazada,Health & Beauty,United Kingdom,Sheffield,False
b66bd967-807a-4c29,89d58a09-6394-4b4c,2024-04-26 20:49:10,3919.67,USD,withdrawal,online,Saturn,Fashion,United States,Boston,False
4c7c212c-e1b4-4532,0d9f88c8-b8c6-4bb0,2024-04-29 03:30:12,6390.26,GBP,payment,telephone,Target,Fashion,United Kingdom,Cardiff,False
acd89102-36d0-4ccf,610e41d7-1e0b-47f4,2023-11-18 06:08:33,9917.37,QAR,deposit,online,Uniqlo,Sports & Outdoors,Qatar,Al Rayyan,False
97384bdf-9d01-4f9b,dacc1f8b-8ae7-450d,2023-04-25 18:48:58,3035.56,USD,purchase,online,eBay,Health & Beauty,United States,Dallas,False
004c88ea-8215-4dea,e4402130-00f7-46c8,2023-02-24 06:30:30,1342.18,INR,withdrawal,mobile,Target,Electronics,India,Kolkata,False
